year,state_name,Value,commodity,avg_temp_f,total_precip_inches,drought_severity_index,drought_category,yield_anomaly,yield_yoy_change,temp_stress,precip_anomaly,drought_risk_score,yield_volatility,yield_decline,yield_volatility_score,yield_decline_score,yield_risk,temp_stress_score,precip_risk,precip_risk_score,weather_risk,drought_high,drought_persistence,drought_persistence_score,drought_risk,SRI,risk_level
2012,ILLINOIS,44.3,WHEAT,64.5,29.3,152.0,Low,-37.86023973476155,-27.377049180327873,5.5,-16.424644746395607,30.4,9.94300424083855,27.377049180327873,8.52563788366593,28.517759562841537,18.521698723253735,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,22.69409692309331,Low
2012,ILLINOIS,62.9,WHEAT,64.5,29.3,152.0,Low,-11.769956643713348,41.986455981941305,5.5,-16.424644746395607,30.4,10.234419052068045,0.0,8.775511774323148,0.0,4.387755887161574,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,17.040519788656443,Low
2012,ILLINOIS,62.0,WHEAT,64.5,29.3,152.0,Low,-13.032389696506,-1.4308426073131986,5.5,-16.424644746395607,30.4,10.488565202161832,1.4308426073131986,8.993429618140208,1.490461049284582,5.241945333712395,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,17.38219556727677,Low
2012,ILLINOIS,44.3,WHEAT,64.5,29.3,152.0,Low,-37.86023973476155,-28.548387096774196,5.5,-16.424644746395607,30.4,10.488565202161832,28.548387096774196,8.993429618140208,29.737903225806456,19.36566642197333,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,23.031684002581144,Low
2012,ILLINOIS,62.9,WHEAT,64.5,29.3,152.0,Low,-11.769956643713348,41.986455981941305,5.5,-16.424644746395607,30.4,10.488565202161832,0.0,8.993429618140208,0.0,4.496714809070104,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,17.084103357419856,Low
2012,ILLINOIS,62.0,WHEAT,64.5,29.3,152.0,Low,-13.032389696506,-1.4308426073131986,5.5,-16.424644746395607,30.4,10.488565202161832,1.4308426073131986,8.993429618140208,1.490461049284582,5.241945333712395,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,17.38219556727677,Low
2012,ILLINOIS,64.0,WHEAT,64.5,29.3,152.0,Low,-10.226982912522322,3.2258064516129004,5.5,-16.424644746395607,30.4,1.0016652800877799,0.0,0.8588787907374973,0.0,0.42943939536874864,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,15.45719319193931,Low
2012,ILLINOIS,64.0,WHEAT,64.5,29.3,152.0,Low,-10.226982912522322,0.0,5.5,-16.424644746395607,30.4,1.15470053837925,0.0,0.9900990099009885,0.0,0.49504950495049427,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,15.483437235772012,Low
2012,ILLINOIS,65.0,WHEAT,64.5,29.3,152.0,Low,-8.824279520530483,1.5625,5.5,-16.424644746395607,30.4,0.5773502691896224,0.0,0.4950495049504921,0.0,0.24752475247524605,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,15.384427334781911,Low
2012,ILLINOIS,64.0,WHEAT,64.5,29.3,152.0,Low,-10.226982912522322,-1.538461538461533,5.5,-16.424644746395607,30.4,0.5773502691896224,1.538461538461533,0.4950495049504921,1.602564102564097,1.0488068037572946,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,15.704940155294732,Low
2012,ILLINOIS,61.0,WHEAT,64.5,29.3,152.0,Low,-14.43509308849784,-4.6875,5.5,-16.424644746395607,30.4,2.081665999466133,4.6875,1.784926373992074,4.8828125,3.333869436996037,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,16.61896520859023,Low
2012,ILLINOIS,62.0,WHEAT,64.5,29.3,152.0,Low,-13.032389696506,1.6393442622950838,5.5,-16.424644746395607,30.4,1.5275252316519483,0.0,1.30977787676465,0.0,0.654888938382325,42.968750000000014,16.424644746395607,16.37403289194541,29.671391445972713,0,0.0,0.0,21.279999999999998,15.547373009144742,Low
2013,ILLINOIS,71.0,WHEAT,67.1,31.6,118.0,Low,-0.4080591685794516,14.516129032258076,2.9000000000000057,-9.864121979047823,23.6,5.5075705472861,0.0,4.722471294143293,0.0,2.3612356470716467,22.656250000000053,9.864121979047823,9.809537180391642,16.232893590195847,0,0.0,0.0,16.52,10.770362335887413,Low
2013,ILLINOIS,71.0,WHEAT,67.1,31.6,118.0,Low,-0.4080591685794516,0.0,2.9000000000000057,-9.864121979047823,23.6,5.196152422706629,0.0,4.455445544554452,0.0,2.227722772277226,22.656250000000053,9.864121979047823,9.809537180391642,16.232893590195847,0,0.0,0.0,16.52,10.716957185969644,Low
2013,ILLINOIS,69.0,WHEAT,67.1,31.6,118.0,Low,-3.213465952563129,-2.8169014084507005,2.9000000000000057,-9.864121979047823,23.6,1.1547005383792373,2.8169014084507005,0.9900990099009777,2.93427230046948,1.9621856551852288,22.656250000000053,9.864121979047823,9.809537180391642,16.232893590195847,0,0.0,0.0,16.52,10.610742339132845,Low
2013,ILLINOIS,67.0,WHEAT,67.1,31.6,118.0,Low,-6.018872736546807,-2.898550724637683,2.9000000000000057,-9.864121979047823,23.6,1.9999999999999911,2.898550724637683,1.714901789672148,3.0193236714975864,2.367112730584867,22.656250000000053,9.864121979047823,9.809537180391642,16.232893590195847,0,0.0,0.0,16.52,10.7727131692927,Low
2013,ILLINOIS,67.0,WHEAT,67.1,31.6,118.0,Low,-6.018872736546807,0.0,2.9000000000000057,-9.864121979047823,23.6,1.1547005383792373,0.0,0.9900990099009777,0.0,0.49504950495048883,22.656250000000053,9.864121979047823,9.809537180391642,16.232893590195847,0,0.0,0.0,16.52,10.023887879038949,Low
2013,ILLINOIS,67.0,WHEAT,67.1,31.6,118.0,Low,-6.018872736546807,0.0,2.9000000000000057,-9.864121979047823,23.6,0.0,0.0,0.0,0.0,0.0,22.656250000000053,9.864121979047823,9.809537180391642,16.232893590195847,0,0.0,0.0,16.52,9.825868077058754,Low
2013,ILLINOIS,65.0,WHEAT,67.1,31.6,118.0,Low,-8.824279520530483,-2.985074626865669,2.9000000000000057,-9.864121979047823,23.6,1.1547005383792373,2.985074626865669,0.9900990099009777,3.1094527363184055,2.0497758731096916,22.656250000000053,9.864121979047823,9.809537180391642,16.232893590195847,0,0.0,0.0,16.52,10.64577842630263,Low
2013,ILLINOIS,64.0,WHEAT,67.1,31.6,118.0,Low,-10.226982912522322,-1.538461538461533,2.9000000000000057,-9.864121979047823,23.6,1.5275252316519334,1.538461538461533,1.3097778767646373,1.602564102564097,1.456170989664367,22.656250000000053,9.864121979047823,9.809537180391642,16.232893590195847,0,0.0,0.0,16.52,10.4083364729245,Low
2013,ILLINOIS,63.0,WHEAT,67.1,31.6,118.0,Low,-11.62968630451416,-1.5625,2.9000000000000057,-9.864121979047823,23.6,0.9999999999999769,1.5625,0.857450894836058,1.6276041666666667,1.2425275307513624,22.656250000000053,9.864121979047823,9.809537180391642,16.232893590195847,0,0.0,0.0,16.52,10.322879089359297,Low
2014,ILLINOIS,67.0,WHEAT,67.7,26.2,66.0,Low,-6.018872736546807,6.349206349206349,2.299999999999997,-25.26708847629915,13.2,2.0816659994661197,0.0,1.7849263739920624,0.0,0.8924631869960312,17.968749999999982,25.26708847629915,25.221831459691806,21.595290729845892,0,0.0,0.0,9.239999999999998,9.60757249375218,Low
2014,ILLINOIS,67.0,WHEAT,67.7,26.2,66.0,Low,-6.018872736546807,0.0,2.299999999999997,-25.26708847629915,13.2,2.3094010767584896,0.0,1.9801980198019684,0.0,0.9900990099009842,17.968749999999982,25.26708847629915,25.221831459691806,21.595290729845892,0,0.0,0.0,9.239999999999998,9.646626822914161,Low
2014,ILLINOIS,67.0,WHEAT,67.7,26.2,66.0,Low,-6.018872736546807,0.0,2.299999999999997,-25.26708847629915,13.2,0.0,0.0,0.0,0.0,0.0,17.968749999999982,25.26708847629915,25.221831459691806,21.595290729845892,0,0.0,0.0,9.239999999999998,9.250587218953767,Low
2014,ILLINOIS,67.0,WHEAT,67.7,26.2,66.0,Low,-6.018872736546807,0.0,2.299999999999997,-25.26708847629915,13.2,0.0,0.0,0.0,0.0,0.0,17.968749999999982,25.26708847629915,25.221831459691806,21.595290729845892,0,0.0,0.0,9.239999999999998,9.250587218953767,Low
2014,ILLINOIS,66.0,WHEAT,67.7,26.2,66.0,Low,-7.421576128538645,-1.49253731343284,2.299999999999997,-25.26708847629915,13.2,0.5773502691895663,1.49253731343284,0.49504950495044403,1.5547263681592083,1.0248879365548262,17.968749999999982,25.26708847629915,25.221831459691806,21.595290729845892,0,0.0,0.0,9.239999999999998,9.660542393575696,Low
2014,ILLINOIS,64.0,WHEAT,67.7,26.2,66.0,Low,-10.226982912522322,-3.0303030303030276,2.299999999999997,-25.26708847629915,13.2,1.5275252316519266,3.0303030303030276,1.3097778767646313,3.156565656565654,2.2331717666651425,17.968749999999982,25.26708847629915,25.221831459691806,21.595290729845892,0,0.0,0.0,9.239999999999998,10.143855925619825,Low
2015,ILLINOIS,65.0,WHEAT,71.3,32.8,104.0,Low,-8.824279520530483,1.5625,1.2999999999999972,-6.441240535214209,20.8,0.9999999999999716,0.0,0.8574508948360533,0.0,0.42872544741802665,10.15624999999998,6.441240535214209,6.384582896102729,8.270416448051355,0,0.0,0.0,14.559999999999999,7.0206151133826165,Low
2015,ILLINOIS,65.0,WHEAT,71.3,32.8,104.0,Low,-8.824279520530483,0.0,1.2999999999999972,-6.441240535214209,20.8,0.5773502691895755,0.0,0.4950495049504519,0.0,0.24752475247522596,10.15624999999998,6.441240535214209,6.384582896102729,8.270416448051355,0,0.0,0.0,14.559999999999999,6.9481348354054955,Low
2015,ILLINOIS,66.0,WHEAT,71.3,32.8,104.0,Low,-7.421576128538645,1.538461538461533,1.2999999999999972,-6.441240535214209,20.8,0.5773502691895755,0.0,0.4950495049504519,0.0,0.24752475247522596,10.15624999999998,6.441240535214209,6.384582896102729,8.270416448051355,0,0.0,0.0,14.559999999999999,6.9481348354054955,Low
2015,ILLINOIS,65.0,WHEAT,71.3,32.8,104.0,Low,-8.824279520530483,-1.5151515151515138,1.2999999999999972,-6.441240535214209,20.8,0.5773502691895755,1.5151515151515138,0.4950495049504519,1.578282828282827,1.0366661666166395,10.15624999999998,6.441240535214209,6.384582896102729,8.270416448051355,0,0.0,0.0,14.559999999999999,7.263791401062061,Low
2015,ILLINOIS,65.0,WHEAT,71.3,32.8,104.0,Low,-8.824279520530483,0.0,1.2999999999999972,-6.441240535214209,20.8,0.5773502691895755,0.0,0.4950495049504519,0.0,0.24752475247522596,10.15624999999998,6.441240535214209,6.384582896102729,8.270416448051355,0,0.0,0.0,14.559999999999999,6.9481348354054955,Low
2015,ILLINOIS,66.0,WHEAT,71.3,32.8,104.0,Low,-7.421576128538645,1.538461538461533,1.2999999999999972,-6.441240535214209,20.8,0.5773502691895755,0.0,0.4950495049504519,0.0,0.24752475247522596,10.15624999999998,6.441240535214209,6.384582896102729,8.270416448051355,0,0.0,0.0,14.559999999999999,6.9481348354054955,Low
2015,ILLINOIS,66.0,WHEAT,71.3,32.8,104.0,Low,-7.421576128538645,0.0,1.2999999999999972,-6.441240535214209,20.8,0.5773502691895755,0.0,0.4950495049504519,0.0,0.24752475247522596,10.15624999999998,6.441240535214209,6.384582896102729,8.270416448051355,0,0.0,0.0,14.559999999999999,6.9481348354054955,Low
2015,ILLINOIS,67.0,WHEAT,71.3,32.8,104.0,Low,-6.018872736546807,1.5151515151515138,1.2999999999999972,-6.441240535214209,20.8,0.5773502691895755,0.0,0.4950495049504519,0.0,0.24752475247522596,10.15624999999998,6.441240535214209,6.384582896102729,8.270416448051355,0,0.0,0.0,14.559999999999999,6.9481348354054955,Low
2016,ILLINOIS,74.0,WHEAT,70.7,43.9,195.0,Low,3.800051007396065,10.44776119402986,0.7000000000000028,25.22041282024685,39.0,4.358898943540667,0.0,3.737541799638979,0.0,1.8687708998194894,5.468750000000024,25.22041282024685,25.175127537633298,15.321938768816661,0,0.0,0.0,27.299999999999997,13.534089990572793,Low
2016,ILLINOIS,74.0,WHEAT,70.7,43.9,195.0,Low,3.800051007396065,0.0,0.7000000000000028,25.22041282024685,39.0,4.041451884327373,0.0,3.465346534653458,0.0,1.732673267326729,5.468750000000024,25.22041282024685,25.175127537633298,15.321938768816661,0,0.0,0.0,27.299999999999997,13.47965093757569,Low
2016,ILLINOIS,75.0,WHEAT,70.7,43.9,195.0,Low,5.202754399387903,1.3513513513513598,0.7000000000000028,25.22041282024685,39.0,0.577350269189557,0.0,0.49504950495043604,0.0,0.24752475247521802,5.468750000000024,25.22041282024685,25.175127537633298,15.321938768816661,0,0.0,0.0,27.299999999999997,12.885591531635086,Low
2016,ILLINOIS,75.0,WHEAT,70.7,43.9,195.0,Low,5.202754399387903,0.0,0.7000000000000028,25.22041282024685,39.0,0.577350269189557,0.0,0.49504950495043604,0.0,0.24752475247521802,5.468750000000024,25.22041282024685,25.175127537633298,15.321938768816661,0,0.0,0.0,27.299999999999997,12.885591531635086,Low
2016,ILLINOIS,68.0,WHEAT,70.7,43.9,195.0,Low,-4.616169344554968,-9.333333333333336,0.7000000000000028,25.22041282024685,39.0,4.041451884327373,9.333333333333336,3.465346534653458,9.722222222222225,6.593784378437841,5.468750000000024,25.22041282024685,25.175127537633298,15.321938768816661,0,0.0,0.0,27.299999999999997,15.424095382020134,Low
2016,ILLINOIS,68.0,WHEAT,70.7,43.9,195.0,Low,-4.616169344554968,0.0,0.7000000000000028,25.22041282024685,39.0,4.041451884327373,0.0,3.465346534653458,0.0,1.732673267326729,5.468750000000024,25.22041282024685,25.175127537633298,15.321938768816661,0,0.0,0.0,27.299999999999997,13.47965093757569,Low
2017,ILLINOIS,84.8,WHEAT,63.2,42.6,130.0,Low,18.949247640907917,24.705882352941178,6.799999999999997,21.512291256093757,26.0,9.69948452238571,0.0,8.316831683168314,0.0,4.158415841584157,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,18.311830396081707,Low
2017,ILLINOIS,74.8,WHEAT,63.2,42.6,130.0,Low,4.922213720989531,-11.792452830188685,6.799999999999997,21.512291256093757,26.0,8.450641001328437,11.792452830188685,7.246009688527516,12.283805031446548,9.764907359987031,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,20.554427003442857,Low
2017,ILLINOIS,84.7,WHEAT,63.2,42.6,130.0,Low,18.808977301708744,13.235294117647056,6.799999999999997,21.512291256093757,26.0,5.744852768638503,0.0,4.925929147170603,0.0,2.4629645735853014,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,17.633649888882164,Low
2017,ILLINOIS,84.8,WHEAT,63.2,42.6,130.0,Low,18.949247640907917,0.1180637544273777,6.799999999999997,21.512291256093757,26.0,5.744852768638503,0.0,4.925929147170603,0.0,2.4629645735853014,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,17.633649888882164,Low
2017,ILLINOIS,74.8,WHEAT,63.2,42.6,130.0,Low,4.922213720989531,-11.792452830188685,6.799999999999997,21.512291256093757,26.0,5.744852768638503,11.792452830188685,4.925929147170603,12.283805031446548,8.604867089308575,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,20.090410895171473,Low
2017,ILLINOIS,84.7,WHEAT,63.2,42.6,130.0,Low,18.808977301708744,13.235294117647056,6.799999999999997,21.512291256093757,26.0,5.744852768638503,0.0,4.925929147170603,0.0,2.4629645735853014,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,17.633649888882164,Low
2017,ILLINOIS,76.0,WHEAT,63.2,42.6,130.0,Low,6.605457791379742,-10.271546635183004,6.799999999999997,21.512291256093757,26.0,5.402777063696045,10.271546635183004,4.6326160278660105,10.699527744982296,7.666071886424153,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,19.714892814017706,Low
2017,ILLINOIS,76.0,WHEAT,63.2,42.6,130.0,Low,6.605457791379742,0.0,6.799999999999997,21.512291256093757,26.0,5.0229473419497515,0.0,4.3069306930693125,0.0,2.1534653465346563,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,17.509850198061905,Low
2017,ILLINOIS,74.0,WHEAT,63.2,42.6,130.0,Low,3.800051007396065,-2.631578947368418,6.799999999999997,21.512291256093757,26.0,1.1547005383792335,2.631578947368418,0.9900990099009744,2.7412280701754357,1.8656635400382051,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,17.394729475463325,Low
2017,ILLINOIS,75.0,WHEAT,63.2,42.6,130.0,Low,5.202754399387903,1.3513513513513598,6.799999999999997,21.512291256093757,26.0,0.999999999999978,0.0,0.8574508948360589,0.0,0.4287254474180294,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,16.819954238415253,Low
2017,ILLINOIS,73.0,WHEAT,63.2,42.6,130.0,Low,2.3973476154042257,-2.6666666666666616,6.799999999999997,21.512291256093757,26.0,0.999999999999978,2.6666666666666616,0.8574508948360589,2.777777777777773,1.817614336306916,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,17.37550979397081,Low
2017,ILLINOIS,73.0,WHEAT,63.2,42.6,130.0,Low,2.3973476154042257,0.0,6.799999999999997,21.512291256093757,26.0,1.1547005383792335,0.0,0.9900990099009744,0.0,0.4950495049504872,53.12499999999999,21.512291256093757,21.464760396320298,37.29488019816014,0,0.0,0.0,18.2,16.846483861428236,Low
2018,ILLINOIS,77.0,WHEAT,68.8,34.5,104.0,Low,8.00816118337158,5.47945205479452,1.2000000000000028,-1.5921584897832286,20.8,2.309401076758497,0.0,1.9801980198019749,0.0,0.9900990099009874,9.375000000000025,1.5921584897832286,1.5325643266934108,5.453782163346718,0,0.0,0.0,14.559999999999999,6.40017425296441,Low
2018,ILLINOIS,77.0,WHEAT,68.8,34.5,104.0,Low,8.00816118337158,0.0,1.2000000000000028,-1.5921584897832286,20.8,2.309401076758497,0.0,1.9801980198019749,0.0,0.9900990099009874,9.375000000000025,1.5921584897832286,1.5325643266934108,5.453782163346718,0,0.0,0.0,14.559999999999999,6.40017425296441,Low
2018,ILLINOIS,66.0,WHEAT,68.8,34.5,104.0,Low,-7.421576128538645,-14.28571428571429,1.2000000000000028,-1.5921584897832286,20.8,6.350852961085878,14.28571428571429,5.44554455445544,14.880952380952387,10.163248467703912,9.375000000000025,1.5921584897832286,1.5325643266934108,5.453782163346718,0,0.0,0.0,14.559999999999999,10.06943403608558,Low
2018,ILLINOIS,66.0,WHEAT,68.8,34.5,104.0,Low,-7.421576128538645,0.0,1.2000000000000028,-1.5921584897832286,20.8,6.350852961085878,0.0,5.44554455445544,0.0,2.72277227722772,9.375000000000025,1.5921584897832286,1.5325643266934108,5.453782163346718,0,0.0,0.0,14.559999999999999,7.093243559895103,Low
2018,ILLINOIS,66.0,WHEAT,68.8,34.5,104.0,Low,-7.421576128538645,0.0,1.2000000000000028,-1.5921584897832286,20.8,0.0,0.0,0.0,0.0,0.0,9.375000000000025,1.5921584897832286,1.5325643266934108,5.453782163346718,0,0.0,0.0,14.559999999999999,6.004134649004015,Low
2018,ILLINOIS,69.0,WHEAT,68.8,34.5,104.0,Low,-3.213465952563129,4.545454545454541,1.2000000000000028,-1.5921584897832286,20.8,1.732050807568867,0.0,1.485148514851476,0.0,0.742574257425738,9.375000000000025,1.5921584897832286,1.5325643266934108,5.453782163346718,0,0.0,0.0,14.559999999999999,6.30116435197431,Low
2018,ILLINOIS,75.0,WHEAT,68.8,34.5,104.0,Low,5.202754399387903,8.695652173913038,1.2000000000000028,-1.5921584897832286,20.8,4.582575694955836,0.0,3.9293336302939426,0.0,1.9646668151469713,9.375000000000025,1.5921584897832286,1.5325643266934108,5.453782163346718,0,0.0,0.0,14.559999999999999,6.790001375062803,Low
2018,ILLINOIS,73.0,WHEAT,68.8,34.5,104.0,Low,2.3973476154042257,-2.6666666666666616,1.2000000000000028,-1.5921584897832286,20.8,3.0550504633038877,2.6666666666666616,2.6195557535292924,2.777777777777773,2.698666765653533,9.375000000000025,1.5921584897832286,1.5325643266934108,5.453782163346718,0,0.0,0.0,14.559999999999999,7.083601355265428,Low
2019,ILLINOIS,67.0,WHEAT,72.4,31.0,177.0,Low,-6.018872736546807,-8.21917808219178,2.4000000000000057,-11.57556270096464,35.4,4.163331998932265,8.21917808219178,3.569852747984147,8.561643835616438,6.0657482918002925,18.75000000000005,11.57556270096464,11.522014322536108,15.136007161268079,0,0.0,0.0,24.779999999999998,14.40110146510054,Low
2019,ILLINOIS,67.0,WHEAT,72.4,31.0,177.0,Low,-6.018872736546807,0.0,2.4000000000000057,-11.57556270096464,35.4,3.4641016151377557,0.0,2.9702970297029707,0.0,1.4851485148514854,18.75000000000005,11.57556270096464,11.522014322536108,15.136007161268079,0,0.0,0.0,24.779999999999998,12.568861554321018,Low
2019,ILLINOIS,65.0,WHEAT,72.4,31.0,177.0,Low,-8.824279520530483,-2.985074626865669,2.4000000000000057,-11.57556270096464,35.4,1.1547005383792526,2.985074626865669,0.9900990099009909,3.1094527363184055,2.049775873109698,18.75000000000005,11.57556270096464,11.522014322536108,15.136007161268079,0,0.0,0.0,24.779999999999998,12.794712497624303,Low
2019,ILLINOIS,63.0,WHEAT,72.4,31.0,177.0,Low,-11.62968630451416,-3.076923076923077,2.4000000000000057,-11.57556270096464,35.4,2.0,3.076923076923077,1.7149017896721555,3.2051282051282057,2.4600149974001804,18.75000000000005,11.57556270096464,11.522014322536108,15.136007161268079,0,0.0,0.0,24.779999999999998,12.958808147340495,Low
2019,ILLINOIS,65.0,WHEAT,72.4,31.0,177.0,Low,-8.824279520530483,3.1746031746031855,2.4000000000000057,-11.57556270096464,35.4,1.1547005383792526,0.0,0.9900990099009909,0.0,0.49504950495049543,18.75000000000005,11.57556270096464,11.522014322536108,15.136007161268079,0,0.0,0.0,24.779999999999998,12.172821950360621,Low
2019,ILLINOIS,67.0,WHEAT,72.4,31.0,177.0,Low,-6.018872736546807,3.076923076923066,2.4000000000000057,-11.57556270096464,35.4,2.000000000000001,0.0,1.7149017896721561,0.0,0.8574508948360781,18.75000000000005,11.57556270096464,11.522014322536108,15.136007161268079,0,0.0,0.0,24.779999999999998,12.317782506314854,Low
2020,ILLINOIS,68.0,WHEAT,66.9,42.8,151.0,Low,-4.616169344554968,1.49253731343284,3.0999999999999943,22.082771496732683,30.2,1.5275252316519465,0.0,1.3097778767646484,0.0,0.6548889383823242,24.218749999999964,22.082771496732683,22.035586110368442,23.127168055184203,0,0.0,0.0,21.139999999999997,13.542105991908189,Low
2020,ILLINOIS,68.0,WHEAT,66.9,42.8,151.0,Low,-4.616169344554968,0.0,3.0999999999999943,22.082771496732683,30.2,0.5773502691896194,0.0,0.4950495049504895,0.0,0.24752475247524475,24.218749999999964,22.082771496732683,22.035586110368442,23.127168055184203,0,0.0,0.0,21.139999999999997,13.379160317545358,Low
2020,ILLINOIS,68.0,WHEAT,66.9,42.8,151.0,Low,-4.616169344554968,0.0,3.0999999999999943,22.082771496732683,30.2,0.0,0.0,0.0,0.0,0.0,24.218749999999964,22.082771496732683,22.035586110368442,23.127168055184203,0,0.0,0.0,21.139999999999997,13.280150416555259,Low
2020,ILLINOIS,68.0,WHEAT,66.9,42.8,151.0,Low,-4.616169344554968,0.0,3.0999999999999943,22.082771496732683,30.2,0.0,0.0,0.0,0.0,0.0,24.218749999999964,22.082771496732683,22.035586110368442,23.127168055184203,0,0.0,0.0,21.139999999999997,13.280150416555259,Low
2020,ILLINOIS,73.0,WHEAT,66.9,42.8,151.0,Low,2.3973476154042257,7.352941176470584,3.0999999999999943,22.082771496732683,30.2,2.886751345948125,0.0,2.4752475247524717,0.0,1.2376237623762358,24.218749999999964,22.082771496732683,22.035586110368442,23.127168055184203,0,0.0,0.0,21.139999999999997,13.775199921505754,Low
2020,ILLINOIS,72.0,WHEAT,66.9,42.8,151.0,Low,0.9946442234123872,-1.3698630136986356,3.0999999999999943,22.082771496732683,30.2,2.6457513110645854,1.3698630136986356,2.2686018291860544,1.4269406392694122,1.8477712342277333,24.218749999999964,22.082771496732683,22.035586110368442,23.127168055184203,0,0.0,0.0,21.139999999999997,14.019258910246354,Low
2021,ILLINOIS,79.0,WHEAT,71.4,35.8,167.0,Low,10.813567967355258,9.722222222222232,1.4000000000000057,2.115963074369859,33.4,3.7859388972001766,0.0,3.246256695199005,0.0,1.6231283475995024,10.937500000000048,2.115963074369859,2.056686118683049,6.497093059341548,0,0.0,0.0,23.38,9.612379256842264,Low
2021,ILLINOIS,79.0,WHEAT,71.4,35.8,167.0,Low,10.813567967355258,0.0,1.4000000000000057,2.115963074369859,33.4,4.0414518843273735,0.0,3.4653465346534587,0.0,1.7326732673267293,10.937500000000048,2.115963074369859,2.056686118683049,6.497093059341548,0,0.0,0.0,23.38,9.656197224733155,Low
2021,ILLINOIS,80.0,WHEAT,71.4,35.8,167.0,Low,12.216271359347097,1.265822784810133,1.4000000000000057,2.115963074369859,33.4,0.5773502691895632,0.0,0.49504950495044137,0.0,0.24752475247522068,10.937500000000048,2.115963074369859,2.056686118683049,6.497093059341548,0,0.0,0.0,23.38,9.062137818792552,Low
2021,ILLINOIS,80.0,WHEAT,71.4,35.8,167.0,Low,12.216271359347097,0.0,1.4000000000000057,2.115963074369859,33.4,0.5773502691895632,0.0,0.49504950495044137,0.0,0.24752475247522068,10.937500000000048,2.115963074369859,2.056686118683049,6.497093059341548,0,0.0,0.0,23.38,9.062137818792552,Low
2021,ILLINOIS,75.0,WHEAT,71.4,35.8,167.0,Low,5.202754399387903,-6.25,1.4000000000000057,2.115963074369859,33.4,2.886751345948114,6.25,2.4752475247524623,6.510416666666667,4.492832095709565,10.937500000000048,2.115963074369859,2.056686118683049,6.497093059341548,0,0.0,0.0,23.38,10.76026075608629,Low
2021,ILLINOIS,74.0,WHEAT,71.4,35.8,167.0,Low,3.800051007396065,-1.3333333333333308,1.4000000000000057,2.115963074369859,33.4,3.2145502536643025,1.3333333333333308,2.7563189914999966,1.3888888888888864,2.0726039401944414,10.937500000000048,2.115963074369859,2.056686118683049,6.497093059341548,0,0.0,0.0,23.38,9.792169493880241,Low
2022,ILLINOIS,79.0,WHEAT,70.3,41.0,86.0,Low,10.813567967355258,6.756756756756754,0.2999999999999971,16.94844933098225,17.2,2.645751311064569,0.0,2.2686018291860406,0.0,1.1343009145930203,2.3437499999999782,16.94844933098225,16.89815468393506,9.62095234196752,0,0.0,0.0,12.04,6.952006068427464,Low
2022,ILLINOIS,73.5,WHEAT,70.3,41.0,86.0,Low,3.098699311400145,-6.9620253164556996,0.2999999999999971,16.94844933098225,17.2,3.041381265149091,6.9620253164556996,2.60783508733977,7.252109704641354,4.929972395990562,2.3437499999999782,16.94844933098225,16.89815468393506,9.62095234196752,0,0.0,0.0,12.04,8.470274660986481,Low
2022,ILLINOIS,80.1,WHEAT,70.3,41.0,86.0,Low,12.356541698546271,8.979591836734691,0.2999999999999971,16.94844933098225,17.2,3.5360052790307317,0.0,3.0319508906499957,0.0,1.5159754453249978,2.3437499999999782,16.94844933098225,16.89815468393506,9.62095234196752,0,0.0,0.0,12.04,7.104675880720254,Low
