year,state_name,Value,commodity
2018,LOUISIANA,195.0,CORN
2018,LOUISIANA,194.0,CORN
2018,LOUISIANA,195.0,CORN
2018,LOUISIANA,173.0,CORN
2018,LOUISIANA,174.0,CORN
2018,LOUISIANA,170.0,CORN
2018,LOUISIANA,170.0,CORN
2018,LOUISIANA,170.0,CORN
2018,LOUISIANA,20.0,CORN
2018,MAINE,175.0,CORN
2018,MAINE,175.0,CORN
2018,MAINE,20.0,CORN
2018,MARYLAND,196.0,CORN
2018,MARYLAND,193.0,CORN
2018,MARYLAND,193.0,CORN
2018,MARYLAND,29.0,CORN
2018,MARYLAND,29.0,CORN
2018,MARYLAND,146.0,CORN
2018,MARYLAND,168.0,CORN
2018,MARYLAND,152.0,CORN
2018,MARYLAND,162.0,CORN
2018,MARYLAND,175.0,CORN
2018,MARYLAND,19.0,CORN
2018,MASSACHUSETTS,29.0,CORN
2018,MASSACHUSETTS,29.0,CORN
2018,MASSACHUSETTS,20.0,CORN
2018,MICHIGAN,196.0,CORN
2018,MICHIGAN,196.0,CORN
2018,MICHIGAN,20.0,CORN
2018,MICHIGAN,20.0,CORN
2018,MICHIGAN,152.0,CORN
2018,MICHIGAN,158.0,CORN
2018,MICHIGAN,166.0,CORN
2018,MICHIGAN,163.0,CORN
2018,MICHIGAN,165.0,CORN
2018,MICHIGAN,17.5,CORN
2018,MINNESOTA,206.0,CORN
2018,MINNESOTA,206.0,CORN
2018,MINNESOTA,25.0,CORN
2018,MINNESOTA,25.0,CORN
2018,MINNESOTA,182.0,CORN
2018,MINNESOTA,191.0,CORN
2018,MINNESOTA,184.0,CORN
2018,MINNESOTA,191.0,CORN
2018,MINNESOTA,191.0,CORN
2018,MINNESOTA,22.0,CORN
2018,MISSISSIPPI,198.0,CORN
2018,MISSISSIPPI,203.0,CORN
2018,MISSISSIPPI,199.0,CORN
2018,MISSISSIPPI,18.0,CORN
2018,MISSISSIPPI,18.0,CORN
2018,MISSISSIPPI,185.0,CORN
2018,MISSISSIPPI,185.0,CORN
2018,MISSISSIPPI,188.0,CORN
2018,MISSISSIPPI,188.0,CORN
2018,MISSISSIPPI,185.0,CORN
2018,MISSISSIPPI,15.0,CORN
2018,MISSOURI,190.0,CORN
2018,MISSOURI,198.0,CORN
2018,MISSOURI,196.0,CORN
2018,MISSOURI,23.0,CORN
2018,MISSOURI,23.0,CORN
2018,MISSOURI,140.0,CORN
2018,MISSOURI,131.0,CORN
2018,MISSOURI,145.0,CORN
2018,MISSOURI,142.0,CORN
2018,MISSOURI,138.0,CORN
2018,MISSOURI,13.0,CORN
2018,MONTANA,179.0,CORN
2018,MONTANA,161.0,CORN
2018,MONTANA,173.0,CORN
2018,MONTANA,29.0,CORN
2018,MONTANA,30.0,CORN
2018,MONTANA,30.0,CORN
2018,MONTANA,85.0,CORN
2018,MONTANA,20.0,CORN
2018,NEBRASKA,209.0,CORN
2018,NEBRASKA,222.0,CORN
2018,NEBRASKA,222.0,CORN
2018,NEBRASKA,23.0,CORN
2018,NEBRASKA,25.0,CORN
2018,NEBRASKA,25.0,CORN
2018,NEBRASKA,192.0,CORN
2018,NEBRASKA,196.0,CORN
2018,NEBRASKA,195.0,CORN
2018,NEBRASKA,195.0,CORN
2018,NEBRASKA,198.0,CORN
2018,NEBRASKA,21.0,CORN
2018,NEBRASKA,215.8,CORN
2018,NEBRASKA,160.3,CORN
2018,NEVADA,167.0,CORN
2018,NEVADA,28.0,CORN
2018,NEVADA,12.0,CORN
2018,NEVADA,25.0,CORN
2018,NEVADA,26.0,CORN
2018,NEW HAMPSHIRE,21.0,CORN
2018,NEW JERSEY,194.0,CORN
2018,NEW JERSEY,194.0,CORN
2018,NEW JERSEY,141.0,CORN
2018,NEW JERSEY,19.0,CORN
2018,NEW MEXICO,122.0,CORN
2018,NEW MEXICO,175.0,CORN
2018,NEW MEXICO,160.0,CORN
2018,NEW MEXICO,26.0,CORN
2018,NEW MEXICO,25.0,CORN
2018,NEW MEXICO,25.0,CORN
2018,NEW MEXICO,187.0,CORN
2018,NEW MEXICO,22.0,CORN
2018,NEW YORK,182.0,CORN
2018,NEW YORK,182.0,CORN
2018,NEW YORK,159.0,CORN
2018,NEW YORK,158.0,CORN
2018,NEW YORK,166.0,CORN
2018,NEW YORK,163.0,CORN
2018,NEW YORK,163.0,CORN
2018,NEW YORK,19.0,CORN
2018,NORTH CAROLINA,220.0,CORN
2018,NORTH CAROLINA,191.0,CORN
2018,NORTH CAROLINA,194.0,CORN
2018,NORTH CAROLINA,113.0,CORN
2018,NORTH CAROLINA,120.0,CORN
2018,NORTH CAROLINA,117.0,CORN
2018,NORTH CAROLINA,117.0,CORN
2018,NORTH CAROLINA,122.0,CORN
2018,NORTH CAROLINA,16.0,CORN
2018,NORTH DAKOTA,170.0,CORN
2018,NORTH DAKOTA,212.0,CORN
2018,NORTH DAKOTA,209.0,CORN
2018,NORTH DAKOTA,14.0,CORN
2018,NORTH DAKOTA,25.0,CORN
2018,NORTH DAKOTA,19.0,CORN
2018,NORTH DAKOTA,153.0,CORN
2018,NORTH DAKOTA,148.0,CORN
2018,NORTH DAKOTA,146.0,CORN
2018,NORTH DAKOTA,146.0,CORN
2018,NORTH DAKOTA,142.0,CORN
2018,NORTH DAKOTA,15.0,CORN
2018,OHIO,214.0,CORN
2018,OHIO,17.0,CORN
2018,OHIO,17.0,CORN
2018,OHIO,187.0,CORN
2018,OHIO,180.0,CORN
2018,OHIO,193.0,CORN
2018,OHIO,190.0,CORN
2018,OHIO,188.0,CORN
2018,OHIO,20.0,CORN
2018,OKLAHOMA,202.0,CORN
2018,OKLAHOMA,202.0,CORN
2018,OKLAHOMA,16.0,CORN
2018,OKLAHOMA,16.0,CORN
2018,OKLAHOMA,134.0,CORN
2018,OKLAHOMA,120.0,CORN
2018,OKLAHOMA,140.0,CORN
2018,OKLAHOMA,130.0,CORN
2018,OKLAHOMA,125.0,CORN
2018,OKLAHOMA,11.0,CORN
2018,OREGON,281.0,CORN
2018,OREGON,259.0,CORN
2018,OREGON,261.0,CORN
2018,OREGON,26.0,CORN
2018,OREGON,26.0,CORN
2018,OREGON,26.0,CORN
2018,OREGON,195.0,CORN
2018,OREGON,23.0,CORN
2018,OTHER STATES,0.0,CORN
2018,OTHER STATES,153.7,CORN
2018,OTHER STATES,153.3,CORN
2018,OTHER STATES,0.0,CORN
2018,OTHER STATES,154.5,CORN
2018,OTHER STATES,0.0,CORN
2018,PENNSYLVANIA,275.0,CORN
2018,PENNSYLVANIA,275.0,CORN
2018,PENNSYLVANIA,140.0,CORN
2018,PENNSYLVANIA,154.0,CORN
2018,PENNSYLVANIA,155.0,CORN
2018,PENNSYLVANIA,157.0,CORN
2018,PENNSYLVANIA,160.0,CORN
2018,PENNSYLVANIA,19.0,CORN
2018,RHODE ISLAND,21.0,CORN
2018,SOUTH CAROLINA,191.0,CORN
2018,SOUTH CAROLINA,191.0,CORN
2018,SOUTH CAROLINA,13.0,CORN
2018,SOUTH CAROLINA,13.0,CORN
2018,SOUTH CAROLINA,127.0,CORN
2018,SOUTH CAROLINA,127.0,CORN
2018,SOUTH CAROLINA,121.0,CORN
2018,SOUTH CAROLINA,121.0,CORN
2018,SOUTH CAROLINA,124.0,CORN
2018,SOUTH CAROLINA,14.0,CORN
2018,SOUTH DAKOTA,160.0,CORN
2018,SOUTH DAKOTA,199.0,CORN
2018,SOUTH DAKOTA,199.0,CORN
2018,SOUTH DAKOTA,9.0,CORN
2018,SOUTH DAKOTA,23.0,CORN
2018,SOUTH DAKOTA,20.0,CORN
2018,SOUTH DAKOTA,160.0,CORN
2018,SOUTH DAKOTA,170.0,CORN
2018,SOUTH DAKOTA,166.0,CORN
2018,SOUTH DAKOTA,172.0,CORN
2018,SOUTH DAKOTA,173.0,CORN
2018,SOUTH DAKOTA,16.5,CORN
2018,TENNESSEE,222.0,CORN
2018,TENNESSEE,168.0,CORN
2018,TENNESSEE,174.0,CORN
2018,TENNESSEE,173.0,CORN
2018,TENNESSEE,174.0,CORN
2018,TENNESSEE,174.0,CORN
2018,TENNESSEE,19.0,CORN
2018,TEXAS,155.0,CORN
2018,TEXAS,213.0,CORN
2018,TEXAS,206.0,CORN
2018,TEXAS,24.0,CORN
2018,TEXAS,24.0,CORN
2018,TEXAS,108.0,CORN
2018,TEXAS,115.0,CORN
2018,TEXAS,113.0,CORN
2018,TEXAS,107.0,CORN
2018,TEXAS,105.0,CORN
2018,TEXAS,16.0,CORN
2018,TEXAS,160.0,CORN
2018,TEXAS,69.0,CORN
2018,UTAH,224.0,CORN
2018,UTAH,171.0,CORN
2018,UTAH,213.0,CORN
2018,UTAH,24.0,CORN
2018,UTAH,27.0,CORN
2018,UTAH,26.0,CORN
2018,UTAH,182.0,CORN
2018,UTAH,23.0,CORN
2018,VERMONT,19.0,CORN
2018,VIRGINIA,200.0,CORN
2018,VIRGINIA,200.0,CORN
2018,VIRGINIA,23.0,CORN
2018,VIRGINIA,23.0,CORN
2018,VIRGINIA,146.0,CORN
2018,VIRGINIA,148.0,CORN
2018,VIRGINIA,148.0,CORN
2018,VIRGINIA,148.0,CORN
2018,VIRGINIA,148.0,CORN
2018,VIRGINIA,19.0,CORN
2018,WASHINGTON,192.0,CORN
2018,WASHINGTON,257.0,CORN
2018,WASHINGTON,256.0,CORN
2018,WASHINGTON,32.0,CORN
2018,WASHINGTON,28.0,CORN
2018,WASHINGTON,29.0,CORN
2018,WASHINGTON,220.0,CORN
2018,WASHINGTON,210.0,CORN
2018,WASHINGTON,225.0,CORN
2018,WASHINGTON,230.0,CORN
2018,WASHINGTON,225.0,CORN
2018,WASHINGTON,26.0,CORN
2018,WEST VIRGINIA,152.0,CORN
2018,WEST VIRGINIA,19.0,CORN
2018,WISCONSIN,213.0,CORN
2018,WISCONSIN,213.0,CORN
2018,WISCONSIN,26.0,CORN
2018,WISCONSIN,26.0,CORN
2018,WISCONSIN,172.0,CORN
2018,WISCONSIN,177.0,CORN
2018,WISCONSIN,177.0,CORN
2018,WISCONSIN,179.0,CORN
2018,WISCONSIN,179.0,CORN
2018,WISCONSIN,20.0,CORN
2018,WYOMING,178.0,CORN
2018,WYOMING,180.0,CORN
2018,WYOMING,179.0,CORN
2018,WYOMING,25.0,CORN
2018,WYOMING,24.0,CORN
2018,WYOMING,25.0,CORN
2018,WYOMING,164.0,CORN
2018,WYOMING,24.0,CORN
2019,ALABAMA,147.0,CORN
2019,ALABAMA,161.0,CORN
2019,ALABAMA,156.0,CORN
2019,ALABAMA,151.0,CORN
2019,ALABAMA,161.0,CORN
2019,ALABAMA,13.0,CORN
2019,ARIZONA,231.0,CORN
2019,ARIZONA,29.0,CORN
2019,ARKANSAS,175.0,CORN
2019,ARKANSAS,180.0,CORN
2019,ARKANSAS,175.0,CORN
2019,ARKANSAS,175.0,CORN
2019,ARKANSAS,177.0,CORN
2019,ARKANSAS,16.0,CORN
2019,CALIFORNIA,168.0,CORN
2019,CALIFORNIA,166.0,CORN
2019,CALIFORNIA,160.0,CORN
2019,CALIFORNIA,165.0,CORN
2019,CALIFORNIA,161.0,CORN
2019,CALIFORNIA,27.0,CORN
2019,COLORADO,123.0,CORN
2019,COLORADO,150.0,CORN
2019,COLORADO,140.0,CORN
2019,COLORADO,144.0,CORN
2019,COLORADO,148.0,CORN
2019,COLORADO,24.0,CORN
2019,CONNECTICUT,21.0,CORN
2019,DELAWARE,161.0,CORN
2019,DELAWARE,165.0,CORN
2019,DELAWARE,148.0,CORN
2019,DELAWARE,150.0,CORN
2019,DELAWARE,160.0,CORN
2019,DELAWARE,23.0,CORN
2019,DELAWARE,190.0,CORN
2019,DELAWARE,132.6,CORN
2019,FLORIDA,161.0,CORN
2019,FLORIDA,20.0,CORN
2019,GEORGIA,160.0,CORN
2019,GEORGIA,170.0,CORN
2019,GEORGIA,168.0,CORN
2019,GEORGIA,168.0,CORN
2019,GEORGIA,166.0,CORN
2019,GEORGIA,22.0,CORN
2019,IDAHO,205.0,CORN
2019,IDAHO,210.0,CORN
2019,IDAHO,210.0,CORN
2019,IDAHO,210.0,CORN
2019,IDAHO,200.0,CORN
2019,IDAHO,28.0,CORN
2019,ILLINOIS,181.0,CORN
2019,ILLINOIS,181.0,CORN
2019,ILLINOIS,179.0,CORN
2019,ILLINOIS,179.0,CORN
2019,ILLINOIS,180.0,CORN
2019,ILLINOIS,20.0,CORN
2019,INDIANA,169.0,CORN
2019,INDIANA,166.0,CORN
2019,INDIANA,165.0,CORN
2019,INDIANA,162.0,CORN
2019,INDIANA,161.0,CORN
2019,INDIANA,20.0,CORN
2019,IOWA,198.0,CORN
2019,IOWA,191.0,CORN
2019,IOWA,192.0,CORN
2019,IOWA,192.0,CORN
2019,IOWA,191.0,CORN
2019,IOWA,22.0,CORN
2019,KANSAS,133.0,CORN
2019,KANSAS,135.0,CORN
2019,KANSAS,133.0,CORN
2019,KANSAS,136.0,CORN
2019,KANSAS,136.0,CORN
2019,KANSAS,17.5,CORN
2019,KENTUCKY,169.0,CORN
2019,KENTUCKY,181.0,CORN
2019,KENTUCKY,177.0,CORN
2019,KENTUCKY,178.0,CORN
2019,KENTUCKY,177.0,CORN
2019,KENTUCKY,21.0,CORN
2019,LOUISIANA,165.0,CORN
2019,LOUISIANA,181.0,CORN
2019,LOUISIANA,164.0,CORN
2019,LOUISIANA,166.0,CORN
2019,LOUISIANA,166.0,CORN
2019,LOUISIANA,19.0,CORN
2019,MAINE,19.0,CORN
2019,MARYLAND,161.0,CORN
2019,MARYLAND,170.0,CORN
2019,MARYLAND,163.0,CORN
2019,MARYLAND,167.0,CORN
2019,MARYLAND,165.0,CORN
2019,MARYLAND,22.0,CORN
2019,MASSACHUSETTS,20.0,CORN
2019,MICHIGAN,147.0,CORN
2019,MICHIGAN,155.0,CORN
2019,MICHIGAN,151.0,CORN
2019,MICHIGAN,155.0,CORN
2019,MICHIGAN,148.0,CORN
2019,MICHIGAN,18.5,CORN
2019,MINNESOTA,174.0,CORN
2019,MINNESOTA,173.0,CORN
2019,MINNESOTA,170.0,CORN
2019,MINNESOTA,173.0,CORN
2019,MINNESOTA,171.0,CORN
2019,MINNESOTA,19.0,CORN
2019,MISSISSIPPI,174.0,CORN
2019,MISSISSIPPI,176.0,CORN
2019,MISSISSIPPI,174.0,CORN
2019,MISSISSIPPI,174.0,CORN
2019,MISSISSIPPI,176.0,CORN
2019,MISSISSIPPI,15.0,CORN
2019,MISSOURI,155.0,CORN
2019,MISSOURI,160.0,CORN
2019,MISSOURI,155.0,CORN
2019,MISSOURI,155.0,CORN
2019,MISSOURI,160.0,CORN
2019,MISSOURI,16.0,CORN
2019,MONTANA,95.0,CORN
2019,MONTANA,23.0,CORN
2019,NEBRASKA,182.0,CORN
2019,NEBRASKA,186.0,CORN
2019,NEBRASKA,182.0,CORN
2019,NEBRASKA,186.0,CORN
2019,NEBRASKA,186.0,CORN
2019,NEBRASKA,23.0,CORN
2019,NEVADA,25.0,CORN
2019,NEW HAMPSHIRE,20.0,CORN
2019,NEW JERSEY,155.0,CORN
2019,NEW JERSEY,22.0,CORN
2019,NEW MEXICO,135.0,CORN
2019,NEW MEXICO,20.0,CORN
2019,NEW YORK,158.0,CORN
2019,NEW YORK,154.0,CORN
2019,NEW YORK,148.0,CORN
2019,NEW YORK,153.0,CORN
2019,NEW YORK,154.0,CORN
2019,NEW YORK,18.0,CORN
2019,NORTH CAROLINA,111.0,CORN
2019,NORTH CAROLINA,110.0,CORN
2019,NORTH CAROLINA,107.0,CORN
2019,NORTH CAROLINA,110.0,CORN
2019,NORTH CAROLINA,110.0,CORN
2019,NORTH CAROLINA,18.0,CORN
2019,NORTH DAKOTA,131.0,CORN
2019,NORTH DAKOTA,146.0,CORN
2019,NORTH DAKOTA,142.0,CORN
2019,NORTH DAKOTA,146.0,CORN
2019,NORTH DAKOTA,145.0,CORN
2019,NORTH DAKOTA,19.5,CORN
2019,OHIO,164.0,CORN
2019,OHIO,160.0,CORN
2019,OHIO,163.0,CORN
2019,OHIO,160.0,CORN
2019,OHIO,158.0,CORN
2019,OHIO,19.0,CORN
2019,OKLAHOMA,137.0,CORN
2019,OKLAHOMA,145.0,CORN
2019,OKLAHOMA,142.0,CORN
2019,OKLAHOMA,142.0,CORN
2019,OKLAHOMA,140.0,CORN
2019,OKLAHOMA,13.0,CORN
2019,OREGON,237.0,CORN
2019,OREGON,24.0,CORN
2019,OTHER STATES,0.0,CORN
2019,OTHER STATES,167.3,CORN
2019,OTHER STATES,170.2,CORN
2019,OTHER STATES,170.2,CORN
2019,OTHER STATES,166.4,CORN
2019,OTHER STATES,0.0,CORN
2019,PENNSYLVANIA,153.0,CORN
2019,PENNSYLVANIA,149.0,CORN
2019,PENNSYLVANIA,160.0,CORN
2019,PENNSYLVANIA,160.0,CORN
2019,PENNSYLVANIA,155.0,CORN
2019,PENNSYLVANIA,20.0,CORN
2019,RHODE ISLAND,20.0,CORN
2019,SOUTH CAROLINA,106.0,CORN
2019,SOUTH CAROLINA,109.0,CORN
2019,SOUTH CAROLINA,105.0,CORN
2019,SOUTH CAROLINA,110.0,CORN
2019,SOUTH CAROLINA,117.0,CORN
2019,SOUTH CAROLINA,14.0,CORN
2019,SOUTH DAKOTA,144.0,CORN
2019,SOUTH DAKOTA,157.0,CORN
2019,SOUTH DAKOTA,151.0,CORN
2019,SOUTH DAKOTA,154.0,CORN
2019,SOUTH DAKOTA,156.0,CORN
2019,SOUTH DAKOTA,17.5,CORN
2019,TENNESSEE,177.0,CORN
2019,TENNESSEE,174.0,CORN
2019,TENNESSEE,174.0,CORN
2019,TENNESSEE,175.0,CORN
2019,TENNESSEE,175.0,CORN
2019,TENNESSEE,20.0,CORN
2019,TEXAS,133.0,CORN
2019,TEXAS,145.0,CORN
2019,TEXAS,137.0,CORN
2019,TEXAS,142.0,CORN
2019,TEXAS,140.0,CORN
2019,TEXAS,20.0,CORN
2019,UTAH,143.0,CORN
2019,UTAH,24.0,CORN
2019,VERMONT,18.0,CORN
2019,VIRGINIA,144.0,CORN
2019,VIRGINIA,147.0,CORN
2019,VIRGINIA,140.0,CORN
2019,VIRGINIA,148.0,CORN
2019,VIRGINIA,149.0,CORN
2019,VIRGINIA,19.0,CORN
2019,WASHINGTON,237.0,CORN
2019,WASHINGTON,210.0,CORN
2019,WASHINGTON,210.0,CORN
2019,WASHINGTON,210.0,CORN
2019,WASHINGTON,200.0,CORN
2019,WASHINGTON,23.0,CORN
2019,WEST VIRGINIA,165.0,CORN
2019,WEST VIRGINIA,20.0,CORN
2019,WISCONSIN,166.0,CORN
2019,WISCONSIN,165.0,CORN
2019,WISCONSIN,163.0,CORN
2019,WISCONSIN,163.0,CORN
2019,WISCONSIN,163.0,CORN
2019,WISCONSIN,17.5,CORN
2019,WYOMING,123.0,CORN
2019,WYOMING,24.0,CORN
2020,ALABAMA,158.0,CORN
2020,ALABAMA,165.0,CORN
2020,ALABAMA,166.0,CORN
2020,ALABAMA,166.0,CORN
2020,ALABAMA,163.0,CORN
2020,ALABAMA,16.0,CORN
2020,ARIZONA,202.0,CORN
2020,ARIZONA,29.0,CORN
2020,ARKANSAS,184.0,CORN
2020,ARKANSAS,181.0,CORN
2020,ARKANSAS,181.0,CORN
2020,ARKANSAS,183.0,CORN
2020,ARKANSAS,181.0,CORN
2020,ARKANSAS,15.0,CORN
2020,CALIFORNIA,187.0,CORN
2020,CALIFORNIA,164.0,CORN
2020,CALIFORNIA,155.0,CORN
2020,CALIFORNIA,155.0,CORN
2020,CALIFORNIA,160.0,CORN
2020,CALIFORNIA,27.0,CORN
2020,COLORADO,116.0,CORN
2020,COLORADO,117.0,CORN
2020,COLORADO,122.0,CORN
2020,COLORADO,125.0,CORN
2020,COLORADO,117.0,CORN
2020,COLORADO,22.0,CORN
2020,CONNECTICUT,16.0,CORN
2020,DELAWARE,160.0,CORN
2020,DELAWARE,170.0,CORN
2020,DELAWARE,181.0,CORN
2020,DELAWARE,181.0,CORN
2020,DELAWARE,170.0,CORN
2020,DELAWARE,19.0,CORN
2020,DELAWARE,182.3,CORN
2020,DELAWARE,138.4,CORN
2020,FLORIDA,138.0,CORN
2020,FLORIDA,19.0,CORN
2020,GEORGIA,180.0,CORN
2020,GEORGIA,181.0,CORN
2020,GEORGIA,182.0,CORN
2020,GEORGIA,182.0,CORN
2020,GEORGIA,181.0,CORN
2020,GEORGIA,18.0,CORN
2020,IDAHO,199.0,CORN
2020,IDAHO,203.0,CORN
2020,IDAHO,205.0,CORN
2020,IDAHO,205.0,CORN
2020,IDAHO,205.0,CORN
2020,IDAHO,29.0,CORN
2020,ILLINOIS,191.0,CORN
2020,ILLINOIS,207.0,CORN
2020,ILLINOIS,195.0,CORN
2020,ILLINOIS,200.0,CORN
2020,ILLINOIS,203.0,CORN
2020,ILLINOIS,20.0,CORN
2020,INDIANA,187.0,CORN
2020,INDIANA,188.0,CORN
2020,INDIANA,189.0,CORN
2020,INDIANA,189.0,CORN
2020,INDIANA,186.0,CORN
2020,INDIANA,21.0,CORN
2020,IOWA,177.0,CORN
2020,IOWA,202.0,CORN
2020,IOWA,184.0,CORN
2020,IOWA,186.0,CORN
2020,IOWA,191.0,CORN
2020,IOWA,20.5,CORN
2020,KANSAS,134.0,CORN
2020,KANSAS,143.0,CORN
2020,KANSAS,132.0,CORN
2020,KANSAS,137.0,CORN
2020,KANSAS,136.0,CORN
2020,KANSAS,19.5,CORN
2020,KENTUCKY,184.0,CORN
2020,KENTUCKY,181.0,CORN
2020,KENTUCKY,181.0,CORN
2020,KENTUCKY,181.0,CORN
2020,KENTUCKY,181.0,CORN
2020,KENTUCKY,20.0,CORN
2020,LOUISIANA,181.0,CORN
2020,LOUISIANA,180.0,CORN
2020,LOUISIANA,184.0,CORN
2020,LOUISIANA,184.0,CORN
2020,LOUISIANA,180.0,CORN
2020,LOUISIANA,17.0,CORN
2020,MAINE,19.0,CORN
2020,MARYLAND,155.0,CORN
2020,MARYLAND,160.0,CORN
2020,MARYLAND,153.0,CORN
2020,MARYLAND,155.0,CORN
2020,MARYLAND,163.0,CORN
2020,MARYLAND,17.0,CORN
2020,MASSACHUSETTS,16.0,CORN
2020,MICHIGAN,153.0,CORN
2020,MICHIGAN,168.0,CORN
2020,MICHIGAN,160.0,CORN
2020,MICHIGAN,167.0,CORN
2020,MICHIGAN,162.0,CORN
2020,MICHIGAN,17.5,CORN
2020,MINNESOTA,191.0,CORN
2020,MINNESOTA,197.0,CORN
2020,MINNESOTA,202.0,CORN
2020,MINNESOTA,202.0,CORN
2020,MINNESOTA,200.0,CORN
2020,MINNESOTA,23.0,CORN
2020,MISSISSIPPI,180.0,CORN
2020,MISSISSIPPI,180.0,CORN
2020,MISSISSIPPI,181.0,CORN
2020,MISSISSIPPI,181.0,CORN
2020,MISSISSIPPI,180.0,CORN
2020,MISSISSIPPI,14.0,CORN
2020,MISSOURI,170.0,CORN
2020,MISSOURI,175.0,CORN
2020,MISSOURI,167.0,CORN
2020,MISSOURI,169.0,CORN
2020,MISSOURI,169.0,CORN
2020,MISSOURI,17.0,CORN
2020,MONTANA,109.0,CORN
2020,MONTANA,21.0,CORN
2020,NEBRASKA,180.0,CORN
2020,NEBRASKA,191.0,CORN
2020,NEBRASKA,185.0,CORN
2020,NEBRASKA,187.0,CORN
2020,NEBRASKA,188.0,CORN
2020,NEBRASKA,19.0,CORN
2020,NEVADA,26.0,CORN
2020,NEW HAMPSHIRE,20.0,CORN
2020,NEW JERSEY,156.0,CORN
2020,NEW JERSEY,20.0,CORN
2020,NEW MEXICO,195.0,CORN
2020,NEW MEXICO,21.0,CORN
2020,NEW YORK,157.0,CORN
2020,NEW YORK,167.0,CORN
2020,NEW YORK,166.0,CORN
2020,NEW YORK,167.0,CORN
2020,NEW YORK,167.0,CORN
2020,NEW YORK,18.0,CORN
2020,NORTH CAROLINA,113.0,CORN
2020,NORTH CAROLINA,131.0,CORN
2020,NORTH CAROLINA,117.0,CORN
2020,NORTH CAROLINA,117.0,CORN
2020,NORTH CAROLINA,127.0,CORN
2020,NORTH CAROLINA,14.0,CORN
2020,NORTH DAKOTA,139.0,CORN
2020,NORTH DAKOTA,155.0,CORN
2020,NORTH DAKOTA,145.0,CORN
2020,NORTH DAKOTA,160.0,CORN
2020,NORTH DAKOTA,157.0,CORN
2020,NORTH DAKOTA,15.5,CORN
2020,OHIO,171.0,CORN
2020,OHIO,175.0,CORN
2020,OHIO,168.0,CORN
2020,OHIO,173.0,CORN
2020,OHIO,172.0,CORN
2020,OHIO,21.0,CORN
2020,OKLAHOMA,135.0,CORN
2020,OKLAHOMA,130.0,CORN
2020,OKLAHOMA,138.0,CORN
2020,OKLAHOMA,135.0,CORN
2020,OKLAHOMA,135.0,CORN
2020,OKLAHOMA,14.0,CORN
2020,OREGON,241.0,CORN
2020,OREGON,23.0,CORN
2020,OTHER STATES,0.0,CORN
2020,OTHER STATES,159.3,CORN
2020,OTHER STATES,161.0,CORN
2020,OTHER STATES,161.0,CORN
2020,OTHER STATES,159.3,CORN
2020,OTHER STATES,0.0,CORN
2020,PENNSYLVANIA,138.0,CORN
2020,PENNSYLVANIA,144.0,CORN
2020,PENNSYLVANIA,152.0,CORN
2020,PENNSYLVANIA,157.0,CORN
2020,PENNSYLVANIA,153.0,CORN
2020,PENNSYLVANIA,19.0,CORN
2020,RHODE ISLAND,13.0,CORN
2020,SOUTH CAROLINA,132.0,CORN
2020,SOUTH CAROLINA,136.0,CORN
2020,SOUTH CAROLINA,136.0,CORN
2020,SOUTH CAROLINA,136.0,CORN
2020,SOUTH CAROLINA,136.0,CORN
2020,SOUTH CAROLINA,15.0,CORN
2020,SOUTH DAKOTA,162.0,CORN
2020,SOUTH DAKOTA,167.0,CORN
2020,SOUTH DAKOTA,165.0,CORN
2020,SOUTH DAKOTA,165.0,CORN
2020,SOUTH DAKOTA,168.0,CORN
2020,SOUTH DAKOTA,18.0,CORN
2020,TENNESSEE,170.0,CORN
2020,TENNESSEE,178.0,CORN
2020,TENNESSEE,165.0,CORN
2020,TENNESSEE,169.0,CORN
2020,TENNESSEE,174.0,CORN
2020,TENNESSEE,18.0,CORN
2020,TEXAS,128.0,CORN
2020,TEXAS,138.0,CORN
2020,TEXAS,139.0,CORN
2020,TEXAS,139.0,CORN
2020,TEXAS,138.0,CORN
2020,TEXAS,18.0,CORN
2020,UTAH,149.0,CORN
2020,UTAH,23.0,CORN
2020,VERMONT,19.0,CORN
2020,VIRGINIA,122.0,CORN
2020,VIRGINIA,132.0,CORN
2020,VIRGINIA,131.0,CORN
2020,VIRGINIA,136.0,CORN
2020,VIRGINIA,132.0,CORN
2020,VIRGINIA,17.0,CORN
2020,WASHINGTON,228.0,CORN
2020,WASHINGTON,240.0,CORN
2020,WASHINGTON,240.0,CORN
2020,WASHINGTON,240.0,CORN
2020,WASHINGTON,240.0,CORN
2020,WASHINGTON,26.0,CORN
2020,WEST VIRGINIA,144.0,CORN
2020,WEST VIRGINIA,19.0,CORN
2020,WISCONSIN,173.0,CORN
2020,WISCONSIN,181.0,CORN
2020,WISCONSIN,184.0,CORN
2020,WISCONSIN,186.0,CORN
2020,WISCONSIN,182.0,CORN
2020,WISCONSIN,21.0,CORN
2020,WYOMING,122.0,CORN
2020,WYOMING,20.0,CORN
2021,ALABAMA,163.0,CORN
2021,ALABAMA,165.0,CORN
2021,ALABAMA,162.0,CORN
2021,ALABAMA,162.0,CORN
2021,ALABAMA,166.0,CORN
2021,ALABAMA,18.0,CORN
2021,ARIZONA,181.0,CORN
2021,ARIZONA,28.0,CORN
2021,ARKANSAS,184.0,CORN
2021,ARKANSAS,178.0,CORN
2021,ARKANSAS,183.0,CORN
2021,ARKANSAS,184.0,CORN
2021,ARKANSAS,182.0,CORN
